id,name,phone,address,transaction_count,avg_transaction_value,days_since_last_transaction,is_fraud
845,Retailer 845,555-6735193,"592 St, City 44",60,88.02537268516139,3.4951246401301352,0
846,Retailer 846,555-8726890,"215 St, City 45",63,88.12687833493207,13.801410554470479,0
847,Retailer 847,555-6897498,"683 St, City 46",55,77.16998872099876,17.474296720275003,0
848,Retailer 848,555-9357956,"485 St, City 47",55,106.85927056731391,15.087217595762482,0
849,Retailer 849,555-9204298,"329 St, City 48",50,73.52596756057454,30.536135961538854,0
850,Retailer 850,555-9776957,"255 St, City 49",37,90.5198118945699,2.7376574048640268,0
851,Retailer 851,555-6843493,"387 St, City 50",66,122.17704558407569,20.479762480014266,0
852,Retailer 852,555-4386501,"126 St, City 51",53,131.27290105996184,50.0986594228556,0
853,Retailer 853,555-8395350,"767 St, City 52",42,80.99635630990774,79.12461099607452,0
854,Retailer 854,555-5588334,"584 St, City 53",47,93.91552552607592,24.655083285321027,0
855,Retailer 855,555-9464685,"550 St, City 54",57,97.16186348421374,4.469770017806586,0
856,Retailer 856,555-8168362,"324 St, City 55",51,70.56943065234627,39.000495963997956,0
857,Retailer 857,555-5327819,"204 St, City 56",51,88.5220937672282,47.73785882281406,0
858,Retailer 858,555-8284953,"172 St, City 57",51,87.31014068366969,6.555540890619349,0
859,Retailer 859,555-2255564,"735 St, City 58",43,109.77405166961924,33.950026394616586,0
860,Retailer 860,555-9514493,"217 St, City 59",49,104.90581228110119,79.99921616538161,0
861,Retailer 861,555-9930264,"245 St, City 60",45,102.47723155711363,38.065142385498554,0
862,Retailer 862,555-5424507,"336 St, City 61",44,95.77839297004385,16.11344553495824,0
863,Retailer 863,555-3792427,"703 St, City 62",40,126.22796248608171,17.542938635255734,0
864,Retailer 864,555-4357679,"298 St, City 63",46,99.56500630230342,2.4869943659377367,0
865,Retailer 865,555-6748035,"832 St, City 64",48,119.87007480867327,22.40369399754167,0
866,Retailer 866,555-5390020,"182 St, City 65",50,111.79387861669471,48.688555489314574,0
867,Retailer 867,555-3681719,"334 St, City 66",64,103.05507713298837,115.18632239241171,0
868,Retailer 868,555-1890695,"511 St, City 67",60,117.78685767959969,15.289977614149022,0
869,Retailer 869,555-1838761,"383 St, City 68",53,93.8381757381102,17.1474050641277,0
870,Retailer 870,555-8367664,"717 St, City 69",58,82.10836746074614,1.6896160437706822,0
871,Retailer 871,555-9888923,"873 St, City 70",49,99.40937522484104,44.7658114711424,0
872,Retailer 872,555-6352825,"199 St, City 71",48,130.04907855076513,37.832992370891354,0
873,Retailer 873,555-9887324,"332 St, City 72",44,104.28049185781609,15.471408746876001,0
874,Retailer 874,555-4321127,"165 St, City 73",50,89.91099855637601,37.06140766924105,0
875,Retailer 875,555-3559272,"242 St, City 74",50,83.77855004204815,29.26732588031751,0
876,Retailer 876,555-3276106,"900 St, City 75",50,69.56328705544004,43.95921490215857,0
877,Retailer 877,555-7960534,"642 St, City 76",41,83.59930210809705,11.312570514536315,0
878,Retailer 878,555-8374592,"227 St, City 77",62,106.00815986174312,31.56492164980161,0
879,Retailer 879,555-7575716,"634 St, City 78",37,95.25044695086011,29.47462499704143,0
880,Retailer 880,555-3002324,"556 St, City 79",43,104.44423015577964,2.8454888075301414,0
881,Retailer 881,555-7262105,"451 St, City 80",39,81.75876862180411,9.894847358498936,0
882,Retailer 882,555-7671318,"196 St, City 81",49,120.53263677981045,59.02643172718224,0
883,Retailer 883,555-1494592,"870 St, City 82",66,115.04948734204956,5.092779704958481,0
884,Retailer 884,555-4578226,"204 St, City 83",44,88.75595756913324,14.319977167970997,0
885,Retailer 885,555-7149031,"979 St, City 84",46,71.76666366625454,7.655895625097159,0
886,Retailer 886,555-3427540,"458 St, City 85",42,105.00447665242382,4.531155488865124,0
887,Retailer 887,555-2715630,"830 St, City 86",45,60.673436870521215,4.3997615060325685,0
888,Retailer 888,555-1318408,"257 St, City 87",52,73.69449321435788,12.829263607080904,0
889,Retailer 889,555-9856884,"529 St, City 88",49,91.92840083512525,48.80873666340027,0
890,Retailer 890,555-9900019,"272 St, City 89",59,82.36929350935728,101.72187235433569,0
891,Retailer 891,555-4117172,"9 St, City 90",50,125.89829628666037,25.44750422547482,0
892,Retailer 892,555-7304680,"761 St, City 91",54,93.41103893894481,30.25417817210969,0
893,Retailer 893,555-5235042,"949 St, City 92",35,109.7496392175982,45.25302552642643,0
894,Retailer 894,555-2898739,"201 St, City 93",43,56.451401183745716,32.52363742627725,0
895,Retailer 895,555-2017433,"59 St, City 94",48,64.31043080996398,56.579797815723744,0
896,Retailer 896,555-9104010,"887 St, City 95",53,86.48168252788801,64.63826180942185,0
897,Retailer 897,555-5661029,"393 St, City 96",43,104.26842521911259,29.64230677526612,0
898,Retailer 898,555-4678086,"652 St, City 97",60,74.59160733339576,22.846810191565734,0
899,Retailer 899,555-2581530,"119 St, City 98",48,107.2555167744831,14.880635655933293,0
900,Retailer 900,555-3087258,"553 St, City 99",45,126.96700910850484,18.573527508619296,0
901,Retailer 901,555-5856447,"399 St, City 0",43,84.22735560624038,12.714583345056814,0
902,Retailer 902,555-9369066,"834 St, City 1",54,99.77072281845047,16.70432405733565,0
903,Retailer 903,555-7857658,"331 St, City 2",45,94.51678867277658,68.99063580158877,0
904,Retailer 904,555-1996530,"267 St, City 3",45,91.52137048637708,107.66764860129028,0
905,Retailer 905,555-3601623,"520 St, City 4",47,106.36717121926695,13.460598953062977,0
906,Retailer 906,555-7231219,"695 St, City 5",41,100.17504536622232,7.476543555005078,0
907,Retailer 907,555-5108997,"480 St, City 6",59,96.3505042926649,2.442503394624436,0
908,Retailer 908,555-4364695,"134 St, City 7",49,102.8288806273905,54.40744909131106,0
909,Retailer 909,555-2045482,"693 St, City 8",47,117.25589096752282,61.36071452659759,0
910,Retailer 910,555-6786265,"916 St, City 9",66,112.07520288129282,17.9608727737185,0
911,Retailer 911,555-6908635,"935 St, City 10",56,64.90013451667917,23.453962928073228,0
912,Retailer 912,555-8487345,"355 St, City 11",42,82.28257115368572,40.39159105542345,0
913,Retailer 913,555-1570451,"584 St, City 12",52,111.68737737781272,14.141063338476272,0
914,Retailer 914,555-9408424,"498 St, City 13",59,151.63159812263265,6.750239122796531,0
915,Retailer 915,555-1967344,"625 St, City 14",42,86.90154441890283,3.654285353715484,0
916,Retailer 916,555-3412149,"107 St, City 15",51,70.03240943955339,8.045843733259447,0
917,Retailer 917,555-6398869,"290 St, City 16",52,145.56649269590918,31.09736558035556,0
918,Retailer 918,555-4352252,"825 St, City 17",42,125.33472401423235,12.816832565561638,0
919,Retailer 919,555-4732839,"629 St, City 18",49,124.02112552344889,60.68125219362989,0
920,Retailer 920,555-8022336,"632 St, City 19",58,102.20353277563663,2.748477687524686,0
921,Retailer 921,555-6768927,"147 St, City 20",55,98.98383525156792,16.154637007465965,0
922,Retailer 922,555-3878604,"327 St, City 21",52,97.1510317967512,8.910260094914937,0
923,Retailer 923,555-5327858,"415 St, City 22",57,115.21578711952823,65.59660118546621,0
924,Retailer 924,555-8433533,"210 St, City 23",54,125.04513036564765,49.22997756860367,0
925,Retailer 925,555-9652831,"296 St, City 24",54,103.26202585608263,124.63911423993281,0
926,Retailer 926,555-6984684,"398 St, City 25",50,115.5008022358094,3.810221777573151,0
927,Retailer 927,555-3694287,"103 St, City 26",50,127.84073608180444,45.731350704813146,0
928,Retailer 928,555-7511634,"636 St, City 27",56,118.76690029209861,4.035496494783835,0
929,Retailer 929,555-5621056,"757 St, City 28",58,111.6501442218426,5.053396538989354,0
930,Retailer 930,555-9976973,"508 St, City 29",38,85.56408796618783,1.199395943821261,0
931,Retailer 931,555-1703662,"891 St, City 30",50,86.98822961515401,18.748279265300106,0
932,Retailer 932,555-2305585,"868 St, City 31",55,65.51217519430358,4.036187463131044,0
933,Retailer 933,555-5092097,"209 St, City 32",53,107.71434650756697,12.847450290443906,0
934,Retailer 934,555-3659440,"933 St, City 33",40,102.26351844952595,9.697176359771422,0
935,Retailer 935,555-4943645,"428 St, City 34",47,125.45581092423565,112.33789746382993,0
936,Retailer 936,555-5495013,"393 St, City 35",41,109.13320099817624,32.211404138106744,0
937,Retailer 937,555-7094467,"826 St, City 36",59,93.52213236443563,15.85218178588496,0
938,Retailer 938,555-6517366,"916 St, City 37",45,90.30488346637924,63.223808550447245,0
939,Retailer 939,555-4448678,"109 St, City 38",49,106.90918058249119,1.979214035451184,0
940,Retailer 940,555-6211593,"889 St, City 39",43,105.04807445935747,12.205580507830033,0
941,Retailer 941,555-9370262,"348 St, City 40",55,136.46109851526717,21.683012778751365,0
942,Retailer 942,555-5846769,"50 St, City 41",52,97.82658536108438,1.6614365538235005,0
943,Retailer 943,555-8449607,"916 St, City 42",43,109.73146583091692,4.7297621316694505,0
944,Retailer 944,555-5043064,"105 St, City 43",57,132.69538963479673,67.62743545468035,0
945,Retailer 945,555-3602967,"420 St, City 44",46,97.0721248208396,5.939847930978569,0
946,Retailer 946,555-4438550,"373 St, City 45",49,93.38826197954967,76.3997218556122,0
947,Retailer 947,555-1076218,"27 St, City 46",48,73.32190487445656,3.030102703592731,0
948,Retailer 948,555-7878974,"968 St, City 47",58,92.792751031447,65.73532738879803,0
949,Retailer 949,555-1770044,"800 St, City 48",44,107.55728626282247,18.138248615489136,0
950,Retailer 950,555-6579079,"769 St, City 49",62,127.48316813743239,25.547789778717654,0
951,Retailer 951,555-4185714,"273 St, City 50",57,72.5144063748998,9.922794245252751,0
952,Retailer 952,555-2728096,"649 St, City 51",57,82.04927101185596,9.578885495572642,0
953,Retailer 953,555-9736347,"340 St, City 52",47,62.31361129592369,20.32609676529935,0
954,Retailer 954,555-9860935,"301 St, City 53",200,11.28813720505736,13.192721573532875,1
955,Retailer 955,555-8667105,"480 St, City 54",49,103.22262176654435,2.4264225807308737,0
956,Retailer 956,555-3694946,"834 St, City 55",43,91.33305780499688,13.093966547758503,0
957,Retailer 957,555-5229215,"544 St, City 56",43,64.06707050713692,8.819302781971558,0
958,Retailer 958,555-2922135,"557 St, City 57",43,99.96095666770229,56.84158635906093,0
959,Retailer 959,555-8021855,"265 St, City 58",49,91.92036354006156,54.702775021124616,0
960,Retailer 960,555-1978039,"542 St, City 59",59,64.13522855032343,4.576339490988543,0
961,Retailer 961,555-9997354,"596 St, City 60",57,94.24416650695416,39.28768201105192,0
962,Retailer 962,555-8352207,"166 St, City 61",47,124.50398811166917,17.98089949915571,0
963,Retailer 963,555-1499876,"316 St, City 62",50,94.79354116289875,60.86392321924514,0
964,Retailer 964,555-2962165,"1 St, City 63",41,123.53059938790435,9.605704409806384,0
965,Retailer 965,555-8985620,"761 St, City 64",49,131.1351689261579,2.767297675670223,0
966,Retailer 966,555-1611213,"261 St, City 65",53,94.63198524734844,48.35777605109386,0
967,Retailer 967,555-1768734,"63 St, City 66",47,98.21255658125092,60.83014584955807,0
968,Retailer 968,555-8750575,"483 St, City 67",46,110.02927028794053,55.0734356254598,0
969,Retailer 969,555-5241361,"676 St, City 68",54,120.45296526640954,11.982982981110307,0
970,Retailer 970,555-6511174,"321 St, City 69",47,128.44871961065212,0.9405498383447877,0
971,Retailer 971,555-2839433,"846 St, City 70",54,130.3709110933701,4.511277943975005,0
972,Retailer 972,555-7569632,"201 St, City 71",41,85.32895374904724,75.53611473876312,0
973,Retailer 973,555-4672214,"222 St, City 72",48,129.0932942855769,13.579965941440678,0
974,Retailer 974,555-3026580,"152 St, City 73",48,110.29147055565205,63.66003352785701,0
975,Retailer 975,555-8229039,"644 St, City 74",54,89.56257982241361,118.60588625764495,0
976,Retailer 976,555-8507324,"626 St, City 75",47,77.11623199749161,15.111217600822298,0
977,Retailer 977,555-7202258,"462 St, City 76",52,84.03118349782221,44.943074623919884,0
978,Retailer 978,555-5339235,"217 St, City 77",51,107.28741086117253,5.557896845504305,0
979,Retailer 979,555-4526737,"196 St, City 78",50,90.17240785191417,14.52301742155892,0
980,Retailer 980,555-9790529,"793 St, City 79",37,107.24944174258246,36.64196319972131,0
981,Retailer 981,555-3008960,"202 St, City 80",39,77.45903574977275,6.962137171609687,0
982,Retailer 982,555-5455214,"995 St, City 81",45,84.92417150440512,11.560872823332694,0
983,Retailer 983,555-9476563,"647 St, City 82",37,98.20198176478299,24.891515424174006,0
984,Retailer 984,555-7918889,"234 St, City 83",50,96.55818837137558,35.2529775756042,0
985,Retailer 985,555-4816446,"141 St, City 84",36,74.4601831533729,13.2426651513818,0
986,Retailer 986,555-4376513,"708 St, City 85",50,87.41903514558923,14.18682812168443,0
987,Retailer 987,555-2937878,"498 St, City 86",58,65.12063658236954,3.491572561458649,0
988,Retailer 988,555-7193956,"555 St, City 87",42,101.32628607584252,124.17159704498631,0
989,Retailer 989,555-2705215,"57 St, City 88",65,130.55538292516286,28.42076119514561,0
990,Retailer 990,555-6437149,"932 St, City 89",58,84.67776976251429,22.671593253456166,0
991,Retailer 991,555-8271476,"504 St, City 90",50,80.93219405638236,7.123104396643378,0
992,Retailer 992,555-7429611,"142 St, City 91",48,119.65239315522786,20.084695451472225,0
993,Retailer 993,555-4266402,"722 St, City 92",50,76.5855074365814,17.78880315852392,0
994,Retailer 994,555-9121849,"584 St, City 93",48,120.11065272154586,8.974791701774087,0
995,Retailer 995,555-9104789,"736 St, City 94",56,75.96110828047279,17.73258530023788,0
996,Retailer 996,555-5108880,"539 St, City 95",66,92.89029330931554,6.826983572245403,0
997,Retailer 997,555-6499593,"640 St, City 96",38,95.17735590481323,37.159529725401335,0
998,Retailer 998,555-5261946,"106 St, City 97",56,114.08808073768486,71.83612225021378,0
999,Retailer 999,555-1090093,"165 St, City 98",61,137.446299203095,0.07777013091311376,0
1000,Retailer 1000,555-2732465,"215 St, City 99",61,93.07169818293036,24.375252451353006,0
1001,Retailer 1001,555-4173584,"71 St, City 0",59,99.6289712392703,39.53881497557497,0
1002,Retailer 1002,555-3859244,"716 St, City 1",52,65.80558907487372,71.31790133817,0
1003,Retailer 1003,555-1886040,"665 St, City 2",43,99.1835168001892,13.314673861126558,0
1004,Retailer 1004,555-1322918,"579 St, City 3",55,123.09570524448412,71.30368899480925,0
1005,Retailer 1005,555-3245909,"90 St, City 4",61,147.25730149825515,52.38396456519873,0
1006,Retailer 1006,555-1116739,"772 St, City 5",47,92.81294138117399,22.34677307558331,0
1007,Retailer 1007,555-2014929,"874 St, City 6",56,114.33618564746243,8.90947681668057,0
1008,Retailer 1008,555-3420564,"228 St, City 7",60,123.15010358260992,31.737048653978853,0
1009,Retailer 1009,555-9577064,"79 St, City 8",65,71.23320782582012,9.055801335433564,0
1010,Retailer 1010,555-3653093,"608 St, City 9",49,128.37180816351903,12.870298960816339,0
1011,Retailer 1011,555-4303457,"349 St, City 10",58,83.86025844496238,18.876407272927402,0
1012,Retailer 1012,555-6888997,"842 St, City 11",60,105.29168753374894,20.673201851007263,0
1013,Retailer 1013,555-7944121,"981 St, City 12",54,74.74223110335883,6.290057391799206,0
1014,Retailer 1014,555-7238795,"894 St, City 13",39,92.67007994242915,35.50572645382324,0
1015,Retailer 1015,555-5767348,"246 St, City 14",48,66.2370860677139,144.53664166024885,0
1016,Retailer 1016,555-1716756,"272 St, City 15",50,105.33042301457583,8.386275770028762,0
1017,Retailer 1017,555-9439834,"403 St, City 16",37,130.69642949955517,24.259424881679383,0
1018,Retailer 1018,555-7790968,"669 St, City 17",51,100.65691091321108,18.193431506585068,0
1019,Retailer 1019,555-4751198,"116 St, City 18",51,71.15963676175996,11.035495406237358,0
1020,Retailer 1020,555-8369434,"435 St, City 19",57,93.23189242937134,16.33045082692147,0
1021,Retailer 1021,555-4138145,"530 St, City 20",48,104.27236004702893,39.58403046210179,0
1022,Retailer 1022,555-2226476,"442 St, City 21",56,97.08674691069855,16.070949927285234,0
1023,Retailer 1023,555-5184056,"172 St, City 22",56,113.57500612301959,21.202927655126153,0
1024,Retailer 1024,555-9960820,"16 St, City 23",45,140.31203089734376,19.458948047496794,0
1025,Retailer 1025,555-2500844,"961 St, City 24",47,98.82299668670284,24.305955439059407,0
1026,Retailer 1026,555-4443609,"752 St, City 25",58,97.39502957530276,10.325116914610609,0
1027,Retailer 1027,555-9752084,"898 St, City 26",47,85.57656794357051,21.382251318590995,0
1028,Retailer 1028,555-2400283,"56 St, City 27",52,120.60248768628591,4.345267997062897,0
1029,Retailer 1029,555-6927613,"591 St, City 28",52,138.21349941171005,40.57235440654523,0
1030,Retailer 1030,555-1691757,"103 St, City 29",42,96.20325335768966,3.5271920914340216,0
1031,Retailer 1031,555-1390719,"284 St, City 30",52,105.09264532726351,46.10782828957419,0
1032,Retailer 1032,555-7854453,"705 St, City 31",49,103.25270479547027,52.38189268599894,0
1033,Retailer 1033,555-4337920,"517 St, City 32",38,84.63518010233763,0.5773921213403118,0
1034,Retailer 1034,555-4296050,"618 St, City 33",51,114.65247216247893,53.307154224062835,0
1035,Retailer 1035,555-3118324,"278 St, City 34",61,99.1897708669036,31.33813636361998,0
1036,Retailer 1036,555-7827299,"885 St, City 35",50,104.54098058311595,3.0579747924866463,0
1037,Retailer 1037,555-7247794,"612 St, City 36",56,119.31671332580035,185.26695339079106,0
1038,Retailer 1038,555-8917596,"750 St, City 37",52,93.46570489136249,28.671754685510383,0
1039,Retailer 1039,555-5902666,"269 St, City 38",179,11.303590665765512,15.367668724967064,1
1040,Retailer 1040,555-1876031,"833 St, City 39",61,85.49160373501174,64.94068873556051,0
1041,Retailer 1041,555-7232739,"400 St, City 40",44,78.16615098125307,1.27542498654157,0
1042,Retailer 1042,555-2270896,"503 St, City 41",47,102.42663058510001,37.905619745222246,0
1043,Retailer 1043,555-2059622,"86 St, City 42",45,104.15419769481706,4.654948823232835,0
1044,Retailer 1044,555-5422375,"320 St, City 43",49,118.46239708520434,24.122385688007338,0
1045,Retailer 1045,555-1378165,"32 St, City 44",47,84.7340232657258,3.0258497408144125,0
1046,Retailer 1046,555-5131479,"336 St, City 45",49,79.00289263632197,34.10304879493612,0
1047,Retailer 1047,555-1415008,"51 St, City 46",49,135.5515019279531,18.76064198688266,0
1048,Retailer 1048,555-2631993,"79 St, City 47",41,102.6237454999864,0.20170850356528153,0
1049,Retailer 1049,555-4351278,"698 St, City 48",52,72.45821918203998,2.2222551615861073,0
1050,Retailer 1050,555-3342035,"174 St, City 49",53,98.89155466066892,36.42463838723447,0
1051,Retailer 1051,555-8978450,"948 St, City 50",60,86.8627181510894,15.29767119303675,0
1052,Retailer 1052,555-6703394,"618 St, City 51",50,107.16461898362913,33.45623723393486,0
1053,Retailer 1053,555-8240947,"501 St, City 52",59,91.65282003034017,14.821202886423583,0
1054,Retailer 1054,555-3768362,"575 St, City 53",52,124.73832663698738,13.467841822154032,0
1055,Retailer 1055,555-2170365,"76 St, City 54",50,74.00025570241303,57.91286289406168,0
1056,Retailer 1056,555-6931161,"316 St, City 55",52,125.56625950745241,57.89087491951653,0
1057,Retailer 1057,555-7790593,"833 St, City 56",44,114.86216520963016,75.69053027107975,0
1058,Retailer 1058,555-5851188,"373 St, City 57",54,106.45653459808186,51.95176334296509,0
1059,Retailer 1059,555-3721864,"81 St, City 58",52,120.6892229098874,4.089447732693366,0
1060,Retailer 1060,555-4947208,"873 St, City 59",72,124.30968156695121,2.064197673900228,0
1061,Retailer 1061,555-7984720,"640 St, City 60",40,100.02684436866693,1.8058118883174799,0
1062,Retailer 1062,555-8733308,"695 St, City 61",50,132.59285836025924,117.67169422271881,0
1063,Retailer 1063,555-4875754,"755 St, City 62",58,112.35679906926055,20.86359907589076,0
1064,Retailer 1064,555-3704999,"697 St, City 63",47,89.04581385803266,3.6707887022958503,0
1065,Retailer 1065,555-6298217,"732 St, City 64",59,73.06641260146179,23.577306356992636,0
1066,Retailer 1066,555-2324070,"71 St, City 65",42,121.48013617390247,37.16692135677806,0
1067,Retailer 1067,555-8364386,"969 St, City 66",53,99.98863842676123,2.9777189129445394,0
1068,Retailer 1068,555-6787749,"854 St, City 67",46,64.16967819047026,12.7579748678194,0
1069,Retailer 1069,555-2661793,"666 St, City 68",43,106.6694887877336,6.241149296315883,0
1070,Retailer 1070,555-7576651,"757 St, City 69",44,94.83891790674427,111.18805612959144,0
1071,Retailer 1071,555-7867218,"652 St, City 70",39,86.59379408054555,11.491822662663202,0
1072,Retailer 1072,555-8466027,"71 St, City 71",46,120.18244511073937,35.184409227287276,0
1073,Retailer 1073,555-5987696,"46 St, City 72",51,84.24564986914567,75.1902180129408,0
1074,Retailer 1074,555-1428988,"47 St, City 73",52,90.93244344262219,59.6744339846819,0
1075,Retailer 1075,555-5084752,"591 St, City 74",53,95.68482486441268,15.024974858502201,0
1076,Retailer 1076,555-5374857,"422 St, City 75",57,120.33642087595244,11.171589740490163,0
1077,Retailer 1077,555-3977590,"149 St, City 76",57,76.51030140911654,49.70344168803694,0
1078,Retailer 1078,555-8599600,"910 St, City 77",50,87.34562062297292,6.8883618610409245,0
1079,Retailer 1079,555-7610734,"130 St, City 78",54,108.50369261889074,37.90331549363983,0
1080,Retailer 1080,555-4297291,"456 St, City 79",55,109.92067004496484,54.106430604587445,0
1081,Retailer 1081,555-5894287,"639 St, City 80",48,77.47755321888962,56.75807576115499,0
1082,Retailer 1082,555-8954647,"877 St, City 81",56,92.12063681562118,0.2687228796084218,0
1083,Retailer 1083,555-3490706,"631 St, City 82",46,97.65359181128215,20.7866600276149,0
1084,Retailer 1084,555-8542535,"966 St, City 83",52,105.75947059752703,13.275896061093286,0
1085,Retailer 1085,555-9047252,"997 St, City 84",52,95.80525491885655,115.69752878791641,0
1086,Retailer 1086,555-6254224,"869 St, City 85",51,130.77530236026135,23.562874025741433,0
1087,Retailer 1087,555-7215140,"505 St, City 86",46,98.02909572211067,16.72930660511727,0
1088,Retailer 1088,555-4737973,"929 St, City 87",56,130.18349550018397,8.405847840371159,0
1089,Retailer 1089,555-3202575,"774 St, City 88",44,90.70120828309224,56.05212435738676,0
1090,Retailer 1090,555-7611653,"244 St, City 89",53,67.98404077089099,11.542136458978897,0
1091,Retailer 1091,555-1464071,"474 St, City 90",43,150.21781630646575,52.59125940901704,0
1092,Retailer 1092,555-5381137,"382 St, City 91",43,98.26311230671094,66.66002338328863,0
1093,Retailer 1093,555-5912216,"103 St, City 92",42,107.39251358313454,1.7980584228065106,0
1094,Retailer 1094,555-8597626,"489 St, City 93",44,70.99691127331207,21.399674302904327,0
1095,Retailer 1095,555-4498472,"37 St, City 94",53,105.23873827445908,16.361160417632757,0
1096,Retailer 1096,555-9369689,"654 St, City 95",63,116.43137390423101,14.982127260786566,0
1097,Retailer 1097,555-2564718,"549 St, City 96",50,77.08757436874373,13.931030626498194,0
1098,Retailer 1098,555-6139743,"520 St, City 97",51,97.14801051467721,22.777722158673676,0
1099,Retailer 1099,555-4813270,"743 St, City 98",49,98.78917715570765,4.184802999770874,0
1100,Retailer 1100,555-5806425,"333 St, City 99",63,74.37869787454215,61.50533648033072,0
1101,Retailer 1101,555-7609876,"397 St, City 0",44,132.4917556487827,24.492202615905658,0
1102,Retailer 1102,555-3378837,"296 St, City 1",58,46.47953477639548,12.790427383330103,0
1103,Retailer 1103,555-7123769,"107 St, City 2",47,57.228053467640365,8.352876939255461,0
1104,Retailer 1104,555-2524102,"860 St, City 3",51,102.12630177846508,28.75744813538305,0
1105,Retailer 1105,555-3383366,"954 St, City 4",49,80.10212884262226,46.35611696875093,0
1106,Retailer 1106,555-3035848,"530 St, City 5",65,113.54211195897778,17.440638691336115,0
1107,Retailer 1107,555-6122930,"825 St, City 6",55,93.08724897071093,125.05457982434697,0
1108,Retailer 1108,555-9593223,"83 St, City 7",53,107.96966808265313,23.008212879469255,0
1109,Retailer 1109,555-7691409,"934 St, City 8",50,72.65913057185247,115.77075951713861,0
1110,Retailer 1110,555-1838003,"288 St, City 9",48,92.0495781642488,98.58300358876463,0
1111,Retailer 1111,555-4433382,"982 St, City 10",51,91.1495621045719,27.469571772267074,0
1112,Retailer 1112,555-9670178,"706 St, City 11",49,146.88073661641138,26.120616783938246,0
1113,Retailer 1113,555-4395049,"461 St, City 12",50,90.94103161569501,3.350516775962277,0
1114,Retailer 1114,555-1066150,"215 St, City 13",41,54.212098955499485,79.47055546659108,0
1115,Retailer 1115,555-8951632,"281 St, City 14",41,122.02239957595437,48.768492083263936,0
1116,Retailer 1116,555-8429645,"732 St, City 15",44,95.11643421704383,20.822243196662857,0
1117,Retailer 1117,555-7081687,"954 St, City 16",49,105.3892625985789,10.976140334729282,0
1118,Retailer 1118,555-9948331,"459 St, City 17",30,93.09326458748437,54.7060746228355,0
1119,Retailer 1119,555-3547500,"801 St, City 18",47,74.47510896931634,10.338901543570215,0
1120,Retailer 1120,555-5193060,"344 St, City 19",50,126.13911238201425,23.417258980613056,0
1121,Retailer 1121,555-1134055,"194 St, City 20",51,80.44097773691966,6.65033648682535,0
1122,Retailer 1122,555-2841648,"158 St, City 21",44,70.35309026121496,48.96794979359861,0
1123,Retailer 1123,555-8132508,"465 St, City 22",45,109.40643625650013,41.9277935370974,0
1124,Retailer 1124,555-7437845,"104 St, City 23",40,103.11424947535559,10.349780857815906,0
1125,Retailer 1125,555-4828433,"34 St, City 24",42,121.38754064701358,3.745001311845156,0
1126,Retailer 1126,555-3735264,"102 St, City 25",54,105.60927821076886,5.84651993454854,0
1127,Retailer 1127,555-5448748,"639 St, City 26",190,13.202336194459399,28.74109887782047,1
1128,Retailer 1128,555-8152747,"726 St, City 27",59,118.15301442886107,4.876977162938207,0
1129,Retailer 1129,555-5137270,"325 St, City 28",36,67.04323631175407,11.575411349612587,0
1130,Retailer 1130,555-5317922,"944 St, City 29",54,96.36610486555925,54.827577995663745,0
1131,Retailer 1131,555-9847905,"808 St, City 30",45,81.06933617359533,2.559324112868157,0
1132,Retailer 1132,555-8465373,"691 St, City 31",40,105.06116044065769,26.10949684245353,0
1133,Retailer 1133,555-2020154,"592 St, City 32",63,116.31402424538223,15.316088911648212,0
1134,Retailer 1134,555-9070924,"141 St, City 33",45,105.57764902895414,3.845765722828251,0
1135,Retailer 1135,555-7843532,"474 St, City 34",28,114.17553289704476,21.365917961253455,0
1136,Retailer 1136,555-5945169,"31 St, City 35",66,124.77925002110956,21.810133335593875,0
1137,Retailer 1137,555-7733215,"884 St, City 36",46,110.0685160842546,14.248618489802748,0
1138,Retailer 1138,555-9195810,"935 St, City 37",55,114.82594088139071,1.7073408100798073,0
1139,Retailer 1139,555-8904294,"63 St, City 38",44,137.49192874656586,6.9529372503132,0
1140,Retailer 1140,555-8185197,"560 St, City 39",55,152.79464514743282,15.561675494569165,0
1141,Retailer 1141,555-9171548,"87 St, City 40",37,96.86242946682428,9.73966938101046,0
1142,Retailer 1142,555-7714301,"304 St, City 41",53,81.19919777560764,5.249547846861156,0
1143,Retailer 1143,555-8969693,"61 St, City 42",42,48.41512940300334,20.02239545545816,0
1144,Retailer 1144,555-2859582,"396 St, City 43",47,138.49527618479902,15.20503087103221,0
1145,Retailer 1145,555-8744064,"334 St, City 44",51,88.63407961033047,32.803386964509016,0
1146,Retailer 1146,555-3129885,"952 St, City 45",69,109.25309866096299,24.658838510887612,0
1147,Retailer 1147,555-5720642,"786 St, City 46",48,113.20092785102786,5.580699605459972,0
1148,Retailer 1148,555-1549239,"411 St, City 47",57,116.10897406145509,34.909999075790864,0
1149,Retailer 1149,555-9945309,"284 St, City 48",54,94.98265571685721,18.786007033462948,0
1150,Retailer 1150,555-6408753,"466 St, City 49",50,115.89208183200898,3.612755953903708,0
1151,Retailer 1151,555-4047569,"80 St, City 50",54,110.84251070308953,0.5587339984585177,0
1152,Retailer 1152,555-1785332,"692 St, City 51",46,86.43969791764121,29.53895567720712,0
1153,Retailer 1153,555-9555080,"784 St, City 52",45,132.5283320088616,28.92081640494213,0
